N_vals,throughput,stationary
185,2.0,0.0
186,0.0,0.0
187,3.0,0.0
188,1.0,0.0
189,2.0,0.0
190,3.0,0.0
191,0.0,0.0
192,1.0,0.0
193,1.0,0.0
194,0.0,0.0
195,4.0,0.0
196,1.0,0.0
197,1.0,0.0
198,2.0,0.0
199,2.0,0.0
200,2.0,0.0
201,0.0,0.0
202,1.0,0.0
203,1.0,0.0
204,2.0,0.0
205,1.0,0.0
206,1.0,0.0
207,1.0,0.0
208,2.0,0.0
209,3.0,0.0
210,3.0,0.0
211,0.0,0.0
212,2.0,0.0
213,0.0,0.0
214,3.0,0.0
215,1.0,0.0
216,0.0,0.0
217,3.0,0.0
218,1.0,0.0
219,2.0,0.0
220,0.0,0.0
221,2.0,0.0
222,2.0,0.0
223,2.0,0.0
224,1.0,0.0
225,1.0,0.0
226,2.0,0.0
227,0.0,0.0
228,1.0,0.0
229,3.0,0.0
230,2.0,0.0
231,2.0,0.0
232,0.0,0.0
233,1.0,0.0
234,3.0,0.0
235,1.0,0.0
236,2.0,0.0
237,1.0,0.0
238,0.0,0.0
239,1.0,0.0
240,2.0,0.0
241,2.0,0.0
242,1.0,0.0
243,4.0,0.0
244,0.0,0.0
245,2.0,0.0
246,1.0,0.0
247,0.0,0.0
248,1.0,0.0
249,3.0,0.0
250,2.0,0.0
251,2.0,0.0
252,0.0,0.0
253,1.0,0.0
254,3.0,0.0
255,0.0,0.0
256,1.0,0.0
257,3.0,0.0
258,1.0,0.0
259,2.0,0.0
260,1.0,0.0
261,1.0,0.0
262,2.0,0.0
263,2.0,0.0
264,1.0,0.0
265,1.0,0.0
266,2.0,0.0
267,2.0,0.0
268,1.0,0.0
269,1.0,0.0
270,1.0,0.0
271,1.0,0.0
272,4.0,0.0
273,1.0,0.0
274,0.0,0.0
275,1.0,0.0
276,2.0,0.0
277,1.0,0.0
278,2.0,0.0
279,2.0,0.0
280,0.0,0.0
281,1.0,0.0
282,0.0,0.0
283,3.0,0.0
284,4.0,0.0
285,2.0,0.0
286,2.0,0.0
287,1.0,0.0
288,1.0,0.0
289,1.0,0.0
290,1.0,0.0
291,0.0,0.0
292,3.0,0.0
293,2.0,0.0
294,0.0,0.0
295,3.0,0.0
296,1.0,0.0
297,1.0,0.0
298,1.0,0.0
299,1.0,0.0
300,3.0,0.0
301,0.0,0.0
302,3.0,0.0
303,2.0,0.0
304,0.0,0.0
305,2.0,0.0
306,1.0,0.0
307,1.0,0.0
308,0.0,0.0
309,2.0,0.0
310,3.0,0.0
311,2.0,0.0
312,1.0,0.0
313,1.0,0.0
314,1.0,0.0
315,3.0,0.0
316,1.0,0.0
317,2.0,0.0
318,0.0,0.0
319,2.0,0.0
320,2.0,0.0
321,2.0,0.0
322,1.0,0.0
323,0.0,0.0
324,4.0,0.0
325,1.0,0.0
326,2.0,0.0
327,0.0,0.0
328,1.0,0.0
329,2.0,0.0
330,3.0,0.0
331,1.0,0.0
332,0.0,0.0
333,2.0,0.0
334,2.0,0.0
335,2.0,0.0
336,1.0,0.0
337,0.0,0.0
338,1.0,0.0
339,2.0,0.0
340,2.0,0.0
341,0.0,0.0
342,1.0,0.0
343,3.0,0.0
344,1.0,0.0
345,2.0,0.0
346,0.0,0.0
347,3.0,0.0
348,2.0,0.0
349,2.0,0.0
350,0.0,0.0
351,1.0,0.0
352,1.0,0.0
353,3.0,0.0
354,2.0,0.0
355,1.0,0.0
356,1.0,0.0
357,1.0,0.0
358,0.0,0.0
359,3.0,0.0
360,2.0,0.0
361,2.0,0.0
362,1.0,0.0
363,2.0,0.0
364,2.0,0.0
365,0.0,0.0
366,1.0,0.0
367,2.0,0.0
368,2.0,0.0
369,2.0,0.0
370,2.0,0.0
371,0.0,0.0
372,2.0,0.0
373,1.0,0.0
374,1.0,0.0
375,2.0,0.0
376,1.0,0.0
377,2.0,0.0
378,0.0,0.0
379,3.0,0.0
380,1.0,0.0
381,1.0,0.0
382,2.0,0.0
383,2.0,0.0
384,0.0,0.0
385,2.0,0.0
386,1.0,0.0
387,2.0,0.0
388,0.0,0.0
389,3.0,0.0
390,1.0,0.0
391,4.0,0.0
392,0.0,0.0
393,2.0,0.0
394,1.0,0.0
395,1.0,0.0
396,3.0,0.0
397,1.0,0.0
398,1.0,0.0
399,0.0,0.0
400,3.0,0.0
401,0.0,0.0
402,0.0,0.0
403,1.0,0.0
404,4.0,0.0
405,3.0,0.0
406,1.0,0.0
407,0.0,0.0
408,1.0,0.0
409,1.0,0.0
410,2.0,0.0
411,4.0,0.0
412,1.0,0.0
413,0.0,0.0
414,1.0,0.0
415,1.0,0.0
416,1.0,0.0
417,2.0,0.0
418,1.0,0.0
419,3.0,0.0
420,2.0,0.0
421,1.0,0.0
422,1.0,0.0
423,2.0,0.0
424,1.0,0.0
425,1.0,0.0
426,3.0,0.0
427,1.0,0.0
428,2.0,0.0
429,1.0,0.0
430,0.0,0.0
431,2.0,0.0
432,3.0,0.0
433,1.0,0.0
434,1.0,0.0
435,3.0,0.0
436,0.0,0.0
437,2.0,0.0
438,1.0,0.0
439,0.0,0.0
440,1.0,0.0
441,1.0,0.0
442,1.0,0.0
443,3.0,0.0
444,2.0,0.0
445,2.0,0.0
446,1.0,0.0
447,1.0,0.0
448,1.0,0.0
449,1.0,0.0
450,1.0,0.0
451,2.0,0.0
452,2.0,0.0
453,3.0,0.0
454,1.0,0.0
455,2.0,0.0
456,0.0,0.0
457,2.0,0.0
458,3.0,0.0
459,0.0,0.0
460,0.0,0.0
461,1.0,0.0
462,2.0,0.0
463,2.0,0.0
464,2.0,0.0
465,2.0,0.0
466,3.0,0.0
467,1.0,0.0
468,0.0,0.0
469,0.0,0.0
470,1.0,0.0
471,1.0,0.0
472,1.0,0.0
473,2.0,0.0
474,2.0,0.0
475,2.0,0.0
476,3.0,0.0
477,1.0,0.0
478,1.0,0.0
479,1.0,0.0
480,4.0,0.0
481,0.0,0.0
482,2.0,0.0
483,3.0,0.0
484,1.0,0.0
485,2.0,0.0
486,1.0,0.0
487,2.0,0.0
488,2.0,0.0
489,1.0,0.0
490,0.0,0.0
491,2.0,0.0
492,1.0,0.0
493,1.0,0.0
494,0.0,0.0
495,3.0,0.0
496,2.0,0.0
497,0.0,0.0
498,2.0,0.0
499,2.0,0.0
500,0.0,0.0
501,0.0,0.0
502,2.0,0.0
503,5.0,0.0
504,2.0,0.0
505,1.0,0.0
506,2.0,0.0
507,0.0,0.0
508,2.0,0.0
509,0.0,0.0
510,2.0,0.0
511,2.0,0.0
512,3.0,0.0
513,1.0,0.0
514,0.0,0.0
515,1.0,0.0
516,0.0,0.0
517,1.0,0.0
518,3.0,0.0
519,2.0,0.0
520,0.0,0.0
521,2.0,0.0
522,1.0,0.0
523,0.0,0.0
524,2.0,0.0
525,4.0,0.0
526,1.0,0.0
527,3.0,0.0
528,2.0,0.0
529,0.0,0.0
530,0.0,0.0
531,1.0,0.0
532,2.0,0.0
533,3.0,0.0
534,1.0,0.0
535,0.0,0.0
536,1.0,0.0
537,2.0,0.0
538,3.0,0.0
539,2.0,0.0
540,2.0,0.0
541,0.0,0.0
542,1.0,0.0
543,1.0,0.0
544,1.0,0.0
545,3.0,0.0
546,0.0,0.0
547,1.0,0.0
548,3.0,0.0
549,2.0,0.0
550,1.0,0.0
551,3.0,0.0
552,2.0,0.0
553,1.0,0.0
554,1.0,0.0
555,3.0,0.0
556,0.0,0.0
557,1.0,0.0
558,2.0,0.0
559,1.0,0.0
560,1.0,0.0
561,2.0,0.0
562,1.0,0.0
563,0.0,0.0
564,1.0,0.0
565,0.0,0.0
566,4.0,0.0
567,2.0,0.0
568,1.0,0.0
569,1.0,0.0
570,1.0,0.0
571,0.0,0.0
572,3.0,0.0
573,1.0,0.0
574,1.0,0.0
575,2.0,0.0
576,1.0,0.0
577,2.0,0.0
578,2.0,0.0
579,3.0,0.0
580,3.0,0.0
581,0.0,0.0
582,0.0,0.0
583,0.0,0.0
584,0.0,0.0
585,4.0,0.0
586,2.0,0.0
587,2.0,0.0
588,1.0,0.0
589,1.0,0.0
590,2.0,0.0
591,3.0,0.0
592,0.0,0.0
593,1.0,0.0
594,1.0,0.0
595,1.0,0.0
596,2.0,0.0
597,2.0,0.0
598,2.0,0.0
599,1.0,0.0
600,2.0,0.0
601,1.0,0.0
602,3.0,0.0
603,1.0,0.0
604,0.0,0.0
605,3.0,0.0
606,1.0,0.0
607,0.0,0.0
608,1.0,0.0
609,1.0,0.0
610,3.0,0.0
611,2.0,0.0
612,1.0,0.0
613,0.0,0.0
614,2.0,0.0
615,1.0,0.0
616,0.0,0.0
617,3.0,0.0
618,0.0,0.0
619,5.0,0.0
620,2.0,0.0
621,1.0,0.0
622,1.0,0.0
623,1.0,0.0
624,3.0,0.0
625,0.0,0.0
626,0.0,0.0
627,3.0,0.0
628,2.0,0.0
629,0.0,0.0
630,3.0,0.0
631,1.0,0.0
632,3.0,0.0
633,0.0,0.0
634,1.0,0.0
635,1.0,0.0
636,3.0,0.0
637,0.0,0.0
638,1.0,0.0
639,0.0,0.0
640,2.0,0.0
641,1.0,0.0
642,2.0,0.0
643,2.0,0.0
644,1.0,0.0
645,2.0,0.0
646,3.0,0.0
647,1.0,0.0
648,1.0,0.0
649,3.0,0.0
650,3.0,0.0
651,0.0,0.0
652,1.0,0.0
653,4.0,0.0
654,0.0,0.0
655,1.0,0.0
656,1.0,0.0
657,3.0,0.0
658,1.0,0.0
659,0.0,0.0
660,1.0,0.0
661,1.0,0.0
662,2.0,0.0
663,1.0,0.0
664,2.0,0.0
665,3.0,0.0
666,0.0,0.0
667,2.0,0.0
668,0.0,0.0
669,0.0,0.0
670,3.0,0.0
671,0.0,0.0
672,2.0,0.0
673,1.0,0.0
674,3.0,0.0
675,2.0,0.0
676,2.0,0.0
677,0.0,0.0
678,1.0,0.0
679,2.0,0.0
680,2.0,0.0
681,1.0,0.0
682,1.0,0.0
683,1.0,0.0
684,3.0,0.0
685,1.0,0.0
686,1.0,0.0
687,2.0,0.0
688,0.0,0.0
689,3.0,0.0
690,4.0,0.0
691,0.0,0.0
692,1.0,0.0
693,3.0,0.0
694,0.0,0.0
695,0.0,0.0
696,1.0,0.0
697,2.0,0.0
698,2.0,0.0
699,1.0,0.0
700,3.0,0.0
701,2.0,0.0
702,0.0,0.0
703,1.0,0.0
704,2.0,0.0
705,2.0,0.0
706,3.0,0.0
707,1.0,0.0
708,0.0,0.0
709,0.0,0.0
710,2.0,0.0
711,4.0,0.0
712,1.0,0.0
713,0.0,0.0
714,3.0,0.0
715,2.0,0.0
716,2.0,0.0
717,0.0,0.0
718,1.0,0.0
719,2.0,0.0
720,1.0,0.0
721,1.0,0.0
722,0.0,0.0
723,3.0,0.0
724,1.0,0.0
725,1.0,0.0
726,3.0,0.0
727,2.0,0.0
728,2.0,0.0
729,2.0,0.0
730,1.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.0,0.0
734,4.0,0.0
735,1.0,0.0
736,0.0,0.0
737,3.0,0.0
738,2.0,0.0
739,1.0,0.0
740,2.0,0.0
741,2.0,0.0
742,3.0,0.0
743,2.0,0.0
744,0.0,0.0
745,1.0,0.0
746,0.0,0.0
747,1.0,0.0
748,1.0,0.0
749,4.0,0.0
750,1.0,0.0
751,2.0,0.0
752,2.0,0.0
753,3.0,0.0
754,0.0,0.0
755,2.0,0.0
756,1.0,0.0
757,1.0,0.0
758,2.0,0.0
759,0.0,0.0
760,2.0,0.0
761,2.0,0.0
762,1.0,0.0
763,1.0,0.0
764,1.0,0.0
765,2.0,0.0
766,1.0,0.0
767,0.0,0.0
768,4.0,0.0
769,1.0,0.0
770,2.0,0.0
771,1.0,0.0
772,0.0,0.0
773,1.0,0.0
774,1.0,0.0
775,2.0,0.0
776,3.0,0.0
777,2.0,0.0
778,0.0,0.0
779,2.0,0.0
780,1.0,0.0
781,1.0,0.0
782,3.0,0.0
783,2.0,0.0
784,4.0,0.0
785,1.0,0.0
786,0.0,0.0
787,1.0,0.0
788,0.0,0.0
789,1.0,0.0
790,0.0,0.0
791,1.0,0.0
792,4.0,0.0
793,3.0,0.0
794,1.0,0.0
795,3.0,0.0
796,1.0,0.0
797,0.0,0.0
798,1.0,0.0
799,2.0,0.0
800,0.0,0.0
801,1.0,0.0
802,2.0,0.0
803,3.0,0.0
804,2.0,0.0
805,0.0,0.0
806,1.0,0.0
807,4.0,0.0
808,0.0,0.0
809,2.0,0.0
810,4.0,0.0
811,1.0,0.0
812,1.0,0.0
813,0.0,0.0
814,2.0,0.0
815,2.0,0.0
816,1.0,0.0
817,2.0,0.0
818,0.0,0.0
819,1.0,0.0
820,1.0,0.0
821,1.0,0.0
822,2.0,0.0
823,2.0,0.0
824,1.0,0.0
825,3.0,0.0
826,0.0,0.0
827,1.0,0.0
828,1.0,0.0
829,2.0,0.0
830,1.0,0.0
831,0.0,0.0
832,1.0,0.0
833,3.0,0.0
834,3.0,0.0
835,2.0,0.0
836,0.0,0.0
837,3.0,0.0
838,1.0,0.0
839,1.0,0.0
840,1.0,0.0
841,3.0,0.0
842,0.0,0.0
843,1.0,0.0
844,1.0,0.0
845,3.0,0.0
846,0.0,0.0
847,2.0,0.0
848,1.0,0.0
849,3.0,0.0
850,1.0,0.0
851,1.0,0.0
852,1.0,0.0
853,1.0,0.0
854,3.0,0.0
855,0.0,0.0
856,2.0,0.0
857,1.0,0.0
858,2.0,0.0
859,3.0,0.0
860,0.0,0.0
861,1.0,0.0
862,1.0,0.0
863,2.0,0.0
864,1.0,0.0
865,2.0,0.0
866,0.0,0.0
867,3.0,0.0
868,1.0,0.0
869,1.0,0.0
870,3.0,0.0
871,1.0,0.0
872,3.0,0.0
873,1.0,0.0
874,2.0,0.0
875,2.0,0.0
876,1.0,0.0
877,1.0,0.0
878,1.0,0.0
879,4.0,0.0
880,1.0,0.0
881,1.0,0.0
882,0.0,0.0
883,1.0,0.0
884,2.0,0.0
885,1.0,0.0
886,1.0,0.0
887,1.0,0.0
888,1.0,0.0
889,4.0,0.0
890,0.0,0.0
891,0.0,0.0
892,1.0,0.0
893,0.0,0.0
894,5.0,0.0
895,1.0,0.0
896,3.0,0.0
897,1.0,0.0
898,2.0,0.0
899,1.0,0.0
900,2.0,0.0
901,0.0,0.0
902,1.0,0.0
903,3.0,0.0
904,2.0,0.0
905,1.0,0.0
906,0.0,0.0
907,2.0,0.0
908,0.0,0.0
909,3.0,0.0
910,2.0,0.0
911,0.0,0.0
912,2.0,0.0
913,1.0,0.0
914,2.0,0.0
915,2.0,0.0
916,0.0,0.0
917,2.0,0.0
918,0.0,0.0
919,3.0,0.0
920,2.0,0.0
921,2.0,0.0
922,1.0,0.0
923,1.0,0.0
924,3.0,0.0
925,1.0,0.0
926,2.0,0.0
927,0.0,0.0
928,0.0,0.0
929,2.0,0.0
930,3.0,0.0
931,1.0,0.0
932,2.0,0.0
933,1.0,0.0
934,0.0,0.0
935,1.0,0.0
936,3.0,0.0
937,3.0,0.0
938,0.0,0.0
939,2.0,0.0
940,1.0,0.0
941,1.0,0.0
942,1.0,0.0
943,1.0,0.0
944,0.0,0.0
945,3.0,0.0
946,2.0,0.0
947,1.0,0.0
948,2.0,0.0
949,2.0,0.0
950,1.0,0.0
951,0.0,0.0
952,1.0,0.0
953,3.0,0.0
954,2.0,0.0
955,1.0,0.0
956,2.0,0.0
957,1.0,0.0
958,1.0,0.0
959,1.0,0.0
960,2.0,0.0
961,3.0,0.0
962,2.0,0.0
963,1.0,0.0
964,1.0,0.0
965,0.0,0.0
966,1.0,0.0
967,1.0,0.0
968,2.0,0.0
969,2.0,0.0
970,1.0,0.0
971,2.0,0.0
972,4.0,0.0
973,0.0,0.0
974,2.0,0.0
975,2.0,0.0
976,2.0,0.0
977,0.0,0.0
978,2.0,0.0
979,0.0,0.0
980,3.0,0.0
981,1.0,0.0
982,1.0,0.0
983,1.0,0.0
984,3.0,0.0
985,1.0,0.0
986,1.0,0.0
987,3.0,0.0
988,2.0,0.0
989,0.0,0.0
990,0.0,0.0
991,4.0,0.0
992,0.0,0.0
993,1.0,0.0
994,0.0,0.0
995,1.0,0.0
996,2.0,0.0
997,3.0,0.0
998,2.0,0.0
999,0.0,0.0
1000,0.0,0.0
1001,4.0,0.0
1002,1.0,0.0
1003,1.0,0.0
1004,2.0,0.0
1005,1.0,0.0
1006,4.0,0.0
1007,2.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.0,0.0
1011,6.0,0.0
1012,0.0,0.0
1013,1.0,0.0
1014,1.0,0.0
1015,3.0,0.0
1016,1.0,0.0
1017,1.0,0.0
1018,1.0,0.0
1019,0.0,0.0
1020,1.0,0.0
1021,3.0,0.0
1022,2.0,0.0
1023,1.0,0.0
1024,2.0,0.0
1025,0.0,0.0
1026,3.0,0.0
1027,0.0,0.0
1028,2.0,0.0
1029,1.0,0.0
1030,1.0,0.0
1031,0.0,0.0
1032,3.0,0.0
1033,2.0,0.0
1034,2.0,0.0
1035,2.0,0.0
1036,0.0,0.0
1037,1.0,0.0
1038,1.0,0.0
1039,2.0,0.0
1040,3.0,0.0
1041,3.0,0.0
1042,0.0,0.0
1043,1.0,0.0
1044,1.0,0.0
1045,3.0,0.0
1046,2.0,0.0
1047,2.0,0.0
1048,2.0,0.0
1049,0.0,0.0
1050,0.0,0.0
1051,2.0,0.0
1052,2.0,0.0
1053,2.0,0.0
1054,1.0,0.0
1055,2.0,0.0
1056,0.0,0.0
1057,3.0,0.0
1058,0.0,0.0
1059,2.0,0.0
1060,1.0,0.0
1061,2.0,0.0
1062,1.0,0.0
1063,0.0,0.0
1064,2.0,0.0
1065,1.0,0.0
1066,4.0,0.0
1067,0.0,0.0
1068,2.0,0.0
1069,2.0,0.0
1070,1.0,0.0
1071,2.0,0.0
1072,0.0,0.0
1073,3.0,0.0
1074,2.0,0.0
1075,1.0,0.0
1076,0.0,0.0
1077,3.0,0.0
1078,0.0,0.0
1079,2.0,0.0
1080,2.0,0.0
1081,3.0,0.0
1082,3.0,0.0
1083,1.0,0.0
1084,0.0,0.0
1085,0.0,0.0
1086,1.0,0.0
1087,1.0,0.0
1088,0.0,0.0
1089,2.0,0.0
1090,2.0,0.0
1091,3.0,0.0
1092,1.0,0.0
1093,0.0,0.0
1094,1.0,0.0
1095,3.0,0.0
1096,0.0,0.0
1097,4.0,0.0
1098,1.0,0.0
1099,1.0,0.0
1100,0.0,0.0
1101,1.0,0.0
1102,1.0,0.0
1103,2.0,0.0
1104,2.0,0.0
1105,2.0,0.0
1106,2.0,0.0
1107,2.0,0.0
1108,2.0,0.0
1109,1.0,0.0
1110,0.0,0.0
1111,3.0,0.0
1112,2.0,0.0
1113,2.0,0.0
1114,1.0,0.0
1115,0.0,0.0
1116,2.0,0.0
1117,2.0,0.0
1118,1.0,0.0
1119,2.0,0.0
1120,3.0,0.0
1121,0.0,0.0
1122,1.0,0.0
1123,0.0,0.0
1124,1.0,0.0
1125,2.0,0.0
1126,2.0,0.0
1127,3.0,0.0
1128,1.0,0.0
1129,1.0,0.0
1130,2.0,0.0
1131,1.0,0.0
1132,2.0,0.0
1133,1.0,0.0
1134,0.0,0.0
1135,2.0,0.0
1136,2.0,0.0
1137,2.0,0.0
1138,2.0,0.0
1139,0.0,0.0
1140,1.0,0.0
1141,3.0,0.0
1142,0.0,0.0
1143,2.0,0.0
1144,1.0,0.0
1145,1.0,0.0
1146,1.0,0.0
1147,3.0,0.0
1148,2.0,0.0
1149,1.0,0.0
1150,1.0,0.0
1151,0.0,0.0
1152,1.0,0.0
1153,3.0,0.0
1154,3.0,0.0
1155,0.0,0.0
1156,0.0,0.0
1157,2.0,0.0
1158,0.0,0.0
1159,2.0,0.0
1160,1.0,0.0
1161,3.0,0.0
1162,0.0,0.0
1163,3.0,0.0
1164,2.0,0.0
1165,1.0,0.0
1166,3.0,0.0
1167,1.0,0.0
1168,1.0,0.0
1169,0.0,0.0
1170,4.0,0.0
1171,3.0,0.0
1172,0.0,0.0
1173,2.0,0.0
1174,0.0,0.0
1175,2.0,0.0
1176,0.0,0.0
1177,2.0,0.0
1178,3.0,0.0
1179,1.0,0.0
1180,2.0,0.0
1181,0.0,0.0
1182,2.0,0.0
1183,1.0,0.0
1184,1.0,0.0
1185,1.0,0.0
1186,1.0,0.0
1187,2.0,0.0
1188,1.0,0.0
1189,1.0,0.0
1190,3.0,0.0
1191,1.0,0.0
1192,3.0,0.0
1193,3.0,0.0
1194,1.0,0.0
1195,0.0,0.0
1196,1.0,0.0
1197,3.0,0.0
1198,2.0,0.0
1199,0.0,0.0
1200,1.0,0.0
1201,0.0,0.0
1202,1.0,0.0
1203,2.0,0.0
1204,3.0,0.0
1205,1.0,0.0
1206,1.0,0.0
1207,3.0,0.0
1208,0.0,0.0
1209,1.0,0.0
1210,2.0,0.0
1211,2.0,0.0
1212,0.0,0.0
1213,1.0,0.0
1214,2.0,0.0
1215,5.0,0.0
1216,0.0,0.0
1217,2.0,0.0
1218,0.0,0.0
1219,1.0,0.0
1220,2.0,0.0
1221,1.0,0.0
1222,1.0,0.0
1223,1.0,0.0
1224,2.0,0.0
1225,3.0,0.0
1226,2.0,0.0
1227,0.0,0.0
1228,0.0,0.0
1229,1.0,0.0
1230,3.0,0.0
1231,2.0,0.0
1232,3.0,0.0
1233,2.0,0.0
1234,1.0,0.0
1235,1.0,0.0
1236,1.0,0.0
1237,2.0,0.0
1238,1.0,0.0
1239,4.0,0.0
1240,0.0,0.0
1241,2.0,0.0
1242,2.0,0.0
1243,1.0,0.0
1244,1.0,0.0
1245,2.0,0.0
1246,0.0,0.0
1247,2.0,0.0
1248,0.0,0.0
1249,1.0,0.0
1250,1.0,0.0
1251,0.0,0.0
1252,1.0,0.0
1253,2.0,0.0
1254,2.0,0.0
1255,2.0,0.0
1256,0.0,0.0
1257,0.0,0.0
1258,2.0,0.0
1259,2.0,0.0
1260,2.0,0.0
1261,2.0,0.0
1262,1.0,0.0
1263,3.0,0.0
1264,1.0,0.0
1265,2.0,0.0
1266,2.0,0.0
1267,2.0,0.0
1268,0.0,0.0
1269,1.0,0.0
1270,1.0,0.0
1271,2.0,0.0
1272,1.0,0.0
1273,2.0,0.0
1274,1.0,0.0
1275,2.0,0.0
1276,4.0,0.0
1277,0.0,0.0
1278,1.0,0.0
1279,1.0,0.0
1280,1.0,0.0
1281,0.0,0.0
1282,0.0,0.0
1283,2.0,0.0
1284,3.0,0.0
1285,2.0,0.0
1286,0.0,0.0
1287,1.0,0.0
1288,2.0,0.0
1289,4.0,0.0
1290,3.0,0.0
1291,2.0,0.0
1292,0.0,0.0
1293,1.0,0.0
1294,3.0,0.0
1295,1.0,0.0
1296,1.0,0.0
1297,1.0,0.0
1298,0.0,0.0
1299,2.0,0.0
1300,2.0,0.0
1301,1.0,0.0
1302,2.0,0.0
1303,2.0,0.0
1304,1.0,0.0
1305,3.0,0.0
1306,0.0,0.0
1307,2.0,0.0
1308,1.0,0.0
1309,2.0,0.0
1310,2.0,0.0
1311,1.0,0.0
1312,3.0,0.0
1313,1.0,0.0
1314,1.0,0.0
1315,0.0,0.0
1316,2.0,0.0
1317,2.0,0.0
1318,0.0,0.0
1319,2.0,0.0
1320,3.0,0.0
1321,2.0,0.0
1322,0.0,0.0
1323,1.0,0.0
1324,2.0,0.0
1325,2.0,0.0
1326,1.0,0.0
1327,1.0,0.0
1328,2.0,0.0
1329,1.0,0.0
1330,2.0,0.0
1331,2.0,0.0
1332,0.0,0.0
1333,1.0,0.0
1334,1.0,0.0
1335,3.0,0.0
1336,3.0,0.0
1337,2.0,0.0
1338,1.0,0.0
1339,2.0,0.0
1340,2.0,0.0
1341,1.0,0.0
1342,1.0,0.0
1343,1.0,0.0
1344,2.0,0.0
1345,0.0,0.0
1346,0.0,0.0
1347,3.0,0.0
1348,1.0,0.0
1349,1.0,0.0
1350,2.0,0.0
1351,2.0,0.0
1352,0.0,0.0
1353,2.0,0.0
1354,0.0,0.0
1355,2.0,0.0
1356,1.0,0.0
1357,0.0,0.0
1358,1.0,0.0
1359,2.0,0.0
1360,1.0,0.0
1361,3.0,0.0
